URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,153,LAC,K. Leonard makes 2-pt dunk from 1 ft (assist by R. Rondo),55,DAL,,38,K. Leonard - leonaka01,2-pt dunk,make,1,R. Rondo - rondora01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,136,LAC,,55,DAL,L. Doni makes 2-pt jump shot from 8 ft,40,L. Dončić - doncilu01,2-pt jump shot,make,8,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,120,LAC,K. Leonard makes 2-pt dunk at rim (assist by R. Rondo),57,DAL,,40,K. Leonard - leonaka01,2-pt dunk,make,0,R. Rondo - rondora01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,106,LAC,,57,DAL,Turnover by L. Doni (lost ball; steal by K. Leonard),40,,,,,,,,,,,,,,,,,,,,L. Dončić - doncilu01,lost ball,steal,K. Leonard - leonaka01,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,98,LAC,Turnover by K. Leonard (bad pass),57,DAL,,40,,,,,,,,,,,,,,,,,,,,K. Leonard - leonaka01,bad pass,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,98,LAC,LA Clippers full timeout,57,DAL,,40,,,,,,,,,,,,,,LAC,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,98,LAC,R. Jackson enters the game for P. George,57,DAL,,40,,,,,,,,,,,,,,,,,,R. Jackson - jacksre01,P. George - georgpa01,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,86,LAC,,57,DAL,T. Hardaway misses 2-pt layup from 6 ft (block by N. Batum),40,T. Hardaway - hardati02,2-pt layup,miss,6,,N. Batum - batumni01,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,86,LAC,,57,DAL,Offensive rebound by Team,40,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,84,LAC,,57,DAL,K. Porziis makes 2-pt dunk from 1 ft (assist by T. Hardaway),42,K. Porziņģis - porzikr01,2-pt dunk,make,1,T. Hardaway - hardati02,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,68,LAC,R. Rondo makes 3-pt jump shot from 25 ft (assist by K. Leonard),60,DAL,,42,R. Rondo - rondora01,3-pt jump shot,make,25,K. Leonard - leonaka01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,57,LAC,,60,DAL,L. Doni misses 3-pt jump shot from 28 ft,42,L. Dončić - doncilu01,3-pt jump shot,miss,28,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,52,LAC,Defensive rebound by R. Jackson,60,DAL,,42,,,,,,,,,,R. Jackson - jacksre01,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,51,LAC,Offensive foul by K. Leonard (drawn by T. Hardaway),60,DAL,,42,,,,,,,offensive,K. Leonard - leonaka01,T. Hardaway - hardati02,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,51,LAC,Turnover by K. Leonard (offensive foul),60,DAL,,42,,,,,,,,,,,,,,,,,,,,K. Leonard - leonaka01,offensive foul,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,51,LAC,LA Clippers full timeout,60,DAL,,42,,,,,,,,,,,,,,LAC,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,51,LAC,Instant Replay (Challenge: Stands),60,DAL,,42,,,,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,51,LAC,P. Beverley enters the game for K. Leonard,60,DAL,,42,,,,,,,,,,,,,,,,,,P. Beverley - beverpa01,K. Leonard - leonaka01,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,36,LAC,,60,DAL,L. Doni makes 3-pt jump shot from 24 ft,45,L. Dončić - doncilu01,3-pt jump shot,make,24,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,19,LAC,P. Beverley misses 2-pt layup from 5 ft,60,DAL,,45,P. Beverley - beverpa01,2-pt layup,miss,5,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,16,LAC,Offensive rebound by T. Mann,60,DAL,,45,,,,,,,,,,T. Mann - mannte01,offensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,16,LAC,Shooting foul by T. Hardaway (drawn by T. Mann),60,DAL,,45,,,,,,,shooting,T. Hardaway - hardati02,T. Mann - mannte01,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,16,LAC,T. Mann makes free throw 1 of 2,61,DAL,,45,,,,,,,,,,,,,,,T. Mann - mannte01,make,1 of 2,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,16,LAC,,61,DAL,T. Burke enters the game for T. Hardaway,45,,,,,,,,,,,,,,,,,,T. Burke - burketr01,T. Hardaway - hardati02,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,16,LAC,T. Mann misses free throw 2 of 2,61,DAL,,45,,,,,,,,,,,,,,,T. Mann - mannte01,miss,2 of 2,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,14,LAC,,61,DAL,Defensive rebound by M. Kleber,45,,,,,,,,,,M. Kleber - klebima01,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,0,LAC,,61,DAL,T. Burke misses 3-pt jump shot from 26 ft,45,T. Burke - burketr01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,0,LAC,,61,DAL,Offensive rebound by Team,45,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,2,0,LAC,End of 2nd quarter,61,DAL,,45,,,,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,706,LAC,Turnover by P. George (out of bounds lost ball),61,DAL,,45,,,,,,,,,,,,,,,,,,,,P. George - georgpa01,out of bounds lost ball,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,692,LAC,,61,DAL,K. Porziis misses 2-pt jump shot from 5 ft,45,K. Porziņģis - porzikr01,2-pt jump shot,miss,5,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,689,LAC,Defensive rebound by M. Morris,61,DAL,,45,,,,,,,,,,M. Morris - morrima03,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,681,LAC,R. Jackson makes 2-pt layup from 2 ft,63,DAL,,45,R. Jackson - jacksre01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,672,LAC,,63,DAL,L. Doni misses 3-pt jump shot from 26 ft,45,L. Dončić - doncilu01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,669,LAC,Defensive rebound by M. Morris,63,DAL,,45,,,,,,,,,,M. Morris - morrima03,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,664,LAC,K. Leonard makes 3-pt jump shot from 26 ft (assist by P. George),66,DAL,,45,K. Leonard - leonaka01,3-pt jump shot,make,26,P. George - georgpa01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,655,LAC,,66,DAL,Personal foul by R. Jackson (drawn by T. Hardaway),45,,,,,,,personal,R. Jackson - jacksre01,T. Hardaway - hardati02,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,641,LAC,,66,DAL,Shooting foul by N. Batum (drawn by L. Doni),45,,,,,,,shooting,N. Batum - batumni01,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,641,LAC,,66,DAL,L. Doni misses free throw 1 of 2,45,,,,,,,,,,,,,,,L. Dončić - doncilu01,miss,1 of 2,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,641,LAC,,66,DAL,Offensive rebound by Team,45,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,641,LAC,,66,DAL,L. Doni misses free throw 2 of 2,45,,,,,,,,,,,,,,,L. Dončić - doncilu01,miss,2 of 2,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,638,LAC,Defensive rebound by N. Batum,66,DAL,,45,,,,,,,,,,N. Batum - batumni01,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,624,LAC,Turnover by N. Batum (bad pass; steal by M. Kleber),66,DAL,,45,,,,,,,,,,,,,,,,,,,,N. Batum - batumni01,bad pass,steal,M. Kleber - klebima01,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,615,LAC,,66,DAL,Turnover by D. Finney-Smith (bad pass; steal by N. Batum),45,,,,,,,,,,,,,,,,,,,,D. Finney-Smith - finnedo01,bad pass,steal,N. Batum - batumni01,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,605,LAC,K. Leonard misses 2-pt layup from 3 ft,66,DAL,,45,K. Leonard - leonaka01,2-pt layup,miss,3,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,604,LAC,Offensive rebound by K. Leonard,66,DAL,,45,,,,,,,,,,K. Leonard - leonaka01,offensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,604,LAC,Shooting foul by D. Finney-Smith (drawn by K. Leonard),66,DAL,,45,,,,,,,shooting,D. Finney-Smith - finnedo01,K. Leonard - leonaka01,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,604,LAC,K. Leonard misses free throw 1 of 2,66,DAL,,45,,,,,,,,,,,,,,,K. Leonard - leonaka01,miss,1 of 2,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,604,LAC,Offensive rebound by Team,66,DAL,,45,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,604,LAC,K. Leonard makes free throw 2 of 2,67,DAL,,45,,,,,,,,,,,,,,,K. Leonard - leonaka01,make,2 of 2,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,583,LAC,,67,DAL,L. Doni misses 2-pt jump shot from 21 ft,45,L. Dončić - doncilu01,2-pt jump shot,miss,21,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,580,LAC,Defensive rebound by K. Leonard,67,DAL,,45,,,,,,,,,,K. Leonard - leonaka01,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,569,LAC,Turnover by N. Batum (bad pass; steal by L. Doni),67,DAL,,45,,,,,,,,,,,,,,,,,,,,N. Batum - batumni01,bad pass,steal,L. Dončić - doncilu01,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,563,LAC,,67,DAL,T. Hardaway misses 3-pt jump shot from 26 ft,45,T. Hardaway - hardati02,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,560,LAC,Defensive rebound by M. Morris,67,DAL,,45,,,,,,,,,,M. Morris - morrima03,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,550,LAC,Shooting foul by T. Hardaway (drawn by K. Leonard),67,DAL,,45,,,,,,,shooting,T. Hardaway - hardati02,K. Leonard - leonaka01,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,550,LAC,K. Leonard makes free throw 1 of 2,68,DAL,,45,,,,,,,,,,,,,,,K. Leonard - leonaka01,make,1 of 2,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,550,LAC,,68,DAL,J. Richardson enters the game for T. Hardaway,45,,,,,,,,,,,,,,,,,,J. Richardson - richajo01,T. Hardaway - hardati02,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,550,LAC,K. Leonard makes free throw 2 of 2,69,DAL,,45,,,,,,,,,,,,,,,K. Leonard - leonaka01,make,2 of 2,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,536,LAC,,69,DAL,M. Kleber misses 3-pt jump shot from 26 ft,45,M. Kleber - klebima01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,533,LAC,,69,DAL,Offensive rebound by J. Richardson,45,,,,,,,,,,J. Richardson - richajo01,offensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,527,LAC,,69,DAL,L. Doni misses 2-pt jump shot from 7 ft,45,L. Dončić - doncilu01,2-pt jump shot,miss,7,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,525,LAC,,69,DAL,Offensive rebound by K. Porziis,45,,,,,,,,,,K. Porziņģis - porzikr01,offensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,525,LAC,,69,DAL,K. Porziis makes 2-pt layup at rim,47,K. Porziņģis - porzikr01,2-pt layup,make,0,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,510,LAC,N. Batum misses 3-pt jump shot from 25 ft,69,DAL,,47,N. Batum - batumni01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,507,LAC,,69,DAL,Defensive rebound by L. Doni,47,,,,,,,,,,L. Dončić - doncilu01,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,498,LAC,,69,DAL,J. Richardson misses 3-pt jump shot from 26 ft,47,J. Richardson - richajo01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,497,LAC,Defensive rebound by Team,69,DAL,,47,,,,,,,,,,Team,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,474,LAC,N. Batum misses 2-pt jump shot from 13 ft,69,DAL,,47,N. Batum - batumni01,2-pt jump shot,miss,13,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,469,LAC,Offensive rebound by K. Leonard,69,DAL,,47,,,,,,,,,,K. Leonard - leonaka01,offensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,469,LAC,K. Leonard misses 2-pt layup at rim,69,DAL,,47,K. Leonard - leonaka01,2-pt layup,miss,0,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,469,LAC,,69,DAL,Defensive rebound by J. Richardson,47,,,,,,,,,,J. Richardson - richajo01,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,469,LAC,,69,DAL,Personal foul by R. Jackson (drawn by J. Richardson),47,,,,,,,personal,R. Jackson - jacksre01,J. Richardson - richajo01,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,457,LAC,,69,DAL,J. Richardson misses 2-pt jump shot from 7 ft,47,J. Richardson - richajo01,2-pt jump shot,miss,7,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,456,LAC,Defensive rebound by K. Leonard,69,DAL,,47,,,,,,,,,,K. Leonard - leonaka01,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,449,LAC,M. Morris makes 2-pt jump shot from 5 ft,71,DAL,,47,M. Morris - morrima03,2-pt jump shot,make,5,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,448,LAC,,71,DAL,Dallas full timeout,47,,,,,,,,,,,,,,DAL,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,425,LAC,,71,DAL,L. Doni makes 2-pt jump shot from 15 ft,49,L. Dončić - doncilu01,2-pt jump shot,make,15,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,396,LAC,R. Jackson misses 3-pt jump shot from 26 ft,71,DAL,,49,R. Jackson - jacksre01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,394,LAC,,71,DAL,Defensive rebound by M. Kleber,49,,,,,,,,,,M. Kleber - klebima01,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,381,LAC,,71,DAL,K. Porziis makes 2-pt jump shot from 7 ft (assist by L. Doni),51,K. Porziņģis - porzikr01,2-pt jump shot,make,7,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,353,LAC,N. Batum makes 3-pt jump shot from 23 ft (assist by M. Morris),74,DAL,,51,N. Batum - batumni01,3-pt jump shot,make,23,M. Morris - morrima03,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,331,LAC,,74,DAL,K. Porziis misses 3-pt jump shot from 23 ft,51,K. Porziņģis - porzikr01,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,331,LAC,Defensive rebound by Team,74,DAL,,51,,,,,,,,,,Team,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,331,LAC,,74,DAL,Loose ball foul by M. Kleber (drawn by N. Batum),51,,,,,,,loose ball,M. Kleber - klebima01,N. Batum - batumni01,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,310,LAC,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Leonard),77,DAL,,51,M. Morris - morrima03,3-pt jump shot,make,25,K. Leonard - leonaka01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,299,LAC,,77,DAL,L. Doni misses 3-pt jump shot from 28 ft,51,L. Dončić - doncilu01,3-pt jump shot,miss,28,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,296,LAC,Defensive rebound by P. George,77,DAL,,51,,,,,,,,,,P. George - georgpa01,defensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,292,LAC,P. George misses 2-pt jump shot from 19 ft,77,DAL,,51,P. George - georgpa01,2-pt jump shot,miss,19,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,286,LAC,Offensive rebound by K. Leonard,77,DAL,,51,,,,,,,,,,K. Leonard - leonaka01,offensive,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,282,LAC,Shooting foul by M. Kleber (drawn by K. Leonard),77,DAL,,51,,,,,,,shooting,M. Kleber - klebima01,K. Leonard - leonaka01,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,282,LAC,K. Leonard makes free throw 1 of 2,78,DAL,,51,,,,,,,,,,,,,,,K. Leonard - leonaka01,make,1 of 2,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,282,LAC,I. Zubac enters the game for N. Batum,78,DAL,,51,,,,,,,,,,,,,,,,,,I. Zubac - zubaciv01,N. Batum - batumni01,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,282,LAC,,78,DAL,B. Marjanovi enters the game for K. Porziis,51,,,,,,,,,,,,,,,,,,B. Marjanović - marjabo01,K. Porziņģis - porzikr01,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,282,LAC,K. Leonard makes free throw 2 of 2,79,DAL,,51,,,,,,,,,,,,,,,K. Leonard - leonaka01,make,2 of 2,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,262,LAC,,79,DAL,B. Marjanovi makes 2-pt layup from 2 ft (assist by L. Doni),53,B. Marjanović - marjabo01,2-pt layup,make,2,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,242,LAC,Offensive foul by I. Zubac (drawn by D. Finney-Smith),79,DAL,,53,,,,,,,offensive,I. Zubac - zubaciv01,D. Finney-Smith - finnedo01,,,,,,,,,,,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,242,LAC,Turnover by I. Zubac (offensive foul),79,DAL,,53,,,,,,,,,,,,,,,,,,,,I. Zubac - zubaciv01,offensive foul,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,242,LAC,R. Rondo enters the game for R. Jackson,79,DAL,,53,,,,,,,,,,,,,,,,,,R. Rondo - rondora01,R. Jackson - jacksre01,,,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,229,LAC,,79,DAL,Turnover by B. Marjanovi (3 sec),53,,,,,,,,,,,,,,,,,,,,B. Marjanović - marjabo01,3 sec,,,,,
/boxscores/202105300DAL.html,playoff,American Airlines Center Dallas Texas,May 30 2021,9:30 PM,LAC,3,213,LAC,Turnover by P. George (lost ball; steal by J. Richardson),79,DAL,,53,,,,,,,,,,,,,,,,,,,,P. George - georgpa01,lost ball,steal,J. Richardson - richajo01,,,
